title,link,link_type,published,summary
Michael Puett on Ritual in Chinese Philosophy,https://traffic.libsyn.com/secure/philosophybites/Michael_Puett_on_Ritual_in_Chinese_Philosophy.mp3?dest-id=14010,audio/mpeg,"Mon, 26 Jun 2017 11:12:59 +0000","<p><span style=""font-size: 12pt;"">Why does apparently trivial ritual play such an important part in some ancient Chinese philosophy? <a href=""https://scholar.harvard.edu/puett"">Michael Puett</a>, co-author of The Path, explains in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</span></p> <p><span style=""font-size: 12pt;""><span class=""s1"">This episode of Philosophy Bites was sponsored by the Examining Ethics podcast from the <a href=""http://www.depauw.edu/academics/centers/prindle/"">Janet Prindle Institute for Ethics</a> at DePauw University. You can subscribe to Examining Ethics on iTunes or listen to episodes at <a href=""https://urldefense.proofpoint.com/v2/url?u=http-3A__examiningethics.org_&amp;d=DwMFaQ&amp;c=WO-RGvefibhHBZq3fL85hQ&amp;r=tKiPl0XsYT1jKsDjyzflSZJgWln717fUziHJ2HCa6hI&amp;m=gCJKPxeyyo2y8aABUXXV2-5SqYAhEZM5tofEeQdH8cU&amp;s=5czuHZmleJsGibdbyhaOQTZjbrrqdyS6uZTOvItviIk&amp;e=""><span class=""s2"">ExaminingEthics.Org</span></a></span></span></p>"
Aaron Meskin on the Definition of Art,https://philosophybites.libsyn.com/aaron-meskin-on-the-definition-of-art,text/html,"Tue, 30 May 2017 11:53:41 +0000","<p><span style=""font-size: 12pt;"">What is Art? That's not an easy question to answer. Some philosophers even think it can't be answered. <a href=""https://www.leeds.ac.uk/arts/profile/20042/202/aaron__meskin"">Aaron Meskin</a> discusses this question on this episode of Aesthetics Bites. Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Aaron Meskin on the Definition of Art,https://traffic.libsyn.com/secure/philosophybites/Aaron_Meskin_on_the_Definition_of_Art.mp3?dest-id=14010,audio/mpeg,"Tue, 30 May 2017 11:53:41 +0000","<p><span style=""font-size: 12pt;"">What is Art? That's not an easy question to answer. Some philosophers even think it can't be answered. <a href=""https://www.leeds.ac.uk/arts/profile/20042/202/aaron__meskin"">Aaron Meskin</a> discusses this question on this episode of Aesthetics Bites. Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Shelly Kagan on Death and Deprivation,https://philosophybites.libsyn.com/shelly-kagan-on-death-and-deprivation,text/html,"Tue, 18 Apr 2017 15:45:34 +0000","<p><span style=""font-size: 12pt;"">The process of dying can be horrible for many, but is there anything bad about death itself? The obvious answer is that deprives us of something that we might otherwise have experienced. But that leads to further philosophical issues...<a href=""https://campuspress.yale.edu/shellykagan/"">Shelly Kagan</a> discusses some of these with Nigel Warburton in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</span></p>"
Shelly Kagan on Death and Deprivation,https://traffic.libsyn.com/secure/philosophybites/Shelly_Kagan_on_Death_and_Deprivation.mp3?dest-id=14010,audio/mpeg,"Tue, 18 Apr 2017 15:45:34 +0000","<p><span style=""font-size: 12pt;"">The process of dying can be horrible for many, but is there anything bad about death itself? The obvious answer is that deprives us of something that we might otherwise have experienced. But that leads to further philosophical issues...<a href=""https://campuspress.yale.edu/shellykagan/"">Shelly Kagan</a> discusses some of these with Nigel Warburton in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</span></p>"
Elisabeth Schellekens Dammann on Disagreement About Taste,https://philosophybites.libsyn.com/elisabeth-schellekens-dammann-on-disagreement-about-taste,text/html,"Tue, 18 Apr 2017 15:00:18 +0000","<p><span style=""font-size: 12pt;"">We certainly disagree about aesthetic judgments in a range of cases. But is anyone right? Is there  no disputing about taste? Are all tastes equal? <a href=""http://katalog.uu.se/empinfo/?id=N13-2457"">Elisabeth Schellekens Damman</a> discusses disagreement about taste in this episode of Aesthetics Bites. </span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration betwen the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Elisabeth Schellekens Dammann on Disagreement About Taste,https://traffic.libsyn.com/secure/philosophybites/Elisabeth_Schellekens_on_Disgareement_about_Taste.mp3?dest-id=14010,audio/mpeg,"Tue, 18 Apr 2017 15:00:18 +0000","<p><span style=""font-size: 12pt;"">We certainly disagree about aesthetic judgments in a range of cases. But is anyone right? Is there  no disputing about taste? Are all tastes equal? <a href=""http://katalog.uu.se/empinfo/?id=N13-2457"">Elisabeth Schellekens Damman</a> discusses disagreement about taste in this episode of Aesthetics Bites. </span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration betwen the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Andy Clark on The Extended Mind,https://philosophybites.libsyn.com/andy-clark-on-the-extended-mind,text/html,"Sat, 18 Mar 2017 12:16:32 +0000","<p><span style=""font-size: 12pt;""><a href=""http://www.ed.ac.uk/profile/andy-clark"">Andy Clark</a>, who with David Chalmers proposed the theory of the extended mind, explains what he means by this idea in this episode of the <em>Philosophy Bites</em> podcast.</span></p>"
Andy Clark on The Extended Mind,https://traffic.libsyn.com/secure/philosophybites/Andy_Clark_on_The_Extended_Mind.mp3?dest-id=14010,audio/mpeg,"Sat, 18 Mar 2017 12:16:32 +0000","<p><span style=""font-size: 12pt;""><a href=""http://www.ed.ac.uk/profile/andy-clark"">Andy Clark</a>, who with David Chalmers proposed the theory of the extended mind, explains what he means by this idea in this episode of the <em>Philosophy Bites</em> podcast.</span></p>"
Stephen Davies on Art and Evolution,https://philosophybites.libsyn.com/stephen-davies-on-art-and-evolution,text/html,"Wed, 01 Mar 2017 15:33:44 +0000","<p><span style=""font-size: 16px;"">Why do we have art at all? There must be some evolutionary explanation. In this episode of the Aesthetics Bites podcast series, <a href=""http://www.arts.auckland.ac.nz/people/sdav056"">Stephen Davies</a> discusses some of the evolutionary theories about where art came from in conversation with Nigel Warburton. </span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a> .</span></p>"
Stephen Davies on Art and Evolution,https://traffic.libsyn.com/secure/philosophybites/Stephen_Davies_on_Art_and_Evolution.mp3?dest-id=14010,audio/mpeg,"Wed, 01 Mar 2017 15:33:44 +0000","<p><span style=""font-size: 16px;"">Why do we have art at all? There must be some evolutionary explanation. In this episode of the Aesthetics Bites podcast series, <a href=""http://www.arts.auckland.ac.nz/people/sdav056"">Stephen Davies</a> discusses some of the evolutionary theories about where art came from in conversation with Nigel Warburton. </span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a podcast series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and Philosophy Bites and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a> .</span></p>"
Eileen John on Art and Morality,https://philosophybites.libsyn.com/eileen-john-on-art-and-morality,text/html,"Wed, 01 Mar 2017 15:14:00 +0000","<p><span style=""font-size: 12pt;"">In this episode of  Aesthetics Bites, Eileen John discusses some of the ways that art explores moral questions. Nigel Warburton is the interviewer.</span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a  series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and <a href=""http://www.philosophybites.com"">Philosophy Bites</a> and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p> <p> </p>"
Eileen John on Art and Morality,https://traffic.libsyn.com/secure/philosophybites/Eileen_John_on_Art_and_Morality.mp3?dest-id=14010,audio/mpeg,"Wed, 01 Mar 2017 15:14:00 +0000","<p><span style=""font-size: 12pt;"">In this episode of  Aesthetics Bites, Eileen John discusses some of the ways that art explores moral questions. Nigel Warburton is the interviewer.</span></p> <p><span style=""font-size: 12pt;"">Aesthetics Bites is a  series of interviews with top thinkers in the philosophy of art. It is a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and <a href=""http://www.philosophybites.com"">Philosophy Bites</a> and is made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p> <p> </p>"
Chris Frith on The Point of Consciousness,https://philosophybites.libsyn.com/chris-frith-on-the-point-of-consciousness,text/html,"Fri, 03 Feb 2017 10:21:17 +0000","<p><span style=""font-size: 12pt;"">Why do we have consciousness at all? Neuroscientist <a href=""http://www.fil.ion.ucl.ac.uk/Frith/"">Chris Frith</a> discusses this question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this episode of Mind Bites which is part of a series made in association with Philosophy Bites for <a href=""http://www.nicholasshea.co.uk/"">Nick Shea</a>'s AHRC-funded <a href=""http://www.nicholasshea.co.uk/"">Meaning for the Brain and Meaning for the Person</a> project. </span></p>"
Chris Frith on The Point of Consciousness,https://traffic.libsyn.com/secure/philosophybites/Chris_Frith_on_the_Point_of_Consciousness.mp3?dest-id=14010,audio/mpeg,"Fri, 03 Feb 2017 10:21:17 +0000","<p><span style=""font-size: 12pt;"">Why do we have consciousness at all? Neuroscientist <a href=""http://www.fil.ion.ucl.ac.uk/Frith/"">Chris Frith</a> discusses this question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this episode of Mind Bites which is part of a series made in association with Philosophy Bites for <a href=""http://www.nicholasshea.co.uk/"">Nick Shea</a>'s AHRC-funded <a href=""http://www.nicholasshea.co.uk/"">Meaning for the Brain and Meaning for the Person</a> project. </span></p>"
Keith Frankish on Conscious Thought,https://philosophybites.libsyn.com/keith-frankish-on-conscious-thought,text/html,"Sat, 14 Jan 2017 17:34:25 +0000","<p><span style=""font-size: 12pt;"">One distinctive feature of human beings is that we can represent aspects of the world to ourselves, and also counterfactual situations. We do this through our conscious thoughts. Keith Frankish discusses this phenomenon in this episode of Mind Bites, which was made as part of Nicholas Shea's ASHRC-funded Meaning for the Brain and <a href=""http://www.nicholasshea.co.uk/blog/"">Meaning for the Person project</a>.</span></p>"
Keith Frankish on Conscious Thought,https://traffic.libsyn.com/secure/philosophybites/Keith_Frankish_on_Conscious_Thought.mp3?dest-id=14010,audio/mpeg,"Sat, 14 Jan 2017 17:34:25 +0000","<p><span style=""font-size: 12pt;"">One distinctive feature of human beings is that we can represent aspects of the world to ourselves, and also counterfactual situations. We do this through our conscious thoughts. Keith Frankish discusses this phenomenon in this episode of Mind Bites, which was made as part of Nicholas Shea's ASHRC-funded Meaning for the Brain and <a href=""http://www.nicholasshea.co.uk/blog/"">Meaning for the Person project</a>.</span></p>"
Amia Srinivasan on What is a Woman?,https://philosophybites.libsyn.com/amia-srinivasan-on-what-is-a-woman,text/html,"Sun, 01 Jan 2017 17:18:49 +0000","<p><span style=""font-size: 12pt;"">'What is a woman?' may seem a straightforward question, but it isn't. Feminist philosophers from Simone de Beauvoir onwards have had a great deal to say on this topic. <a href=""http://users.ox.ac.uk/~corp1468/Welcome.html"">Amia Srinivasan</a> gives a lucid introduction to some of the key positions in this debate in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast. She is talking to <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a>.</span></p>"
Amia Srinivasan on What is a Woman?,https://traffic.libsyn.com/secure/philosophybites/Amia_Srinivasan_on_What_is_a_Woman__2.mp3?dest-id=14010,audio/mpeg,"Sun, 01 Jan 2017 17:18:49 +0000","<p><span style=""font-size: 12pt;"">'What is a woman?' may seem a straightforward question, but it isn't. Feminist philosophers from Simone de Beauvoir onwards have had a great deal to say on this topic. <a href=""http://users.ox.ac.uk/~corp1468/Welcome.html"">Amia Srinivasan</a> gives a lucid introduction to some of the key positions in this debate in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast. She is talking to <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a>.</span></p>"
Kate Jeffery on Concepts and Representation,https://philosophybites.libsyn.com/kate-jeffery-on-concepts-and-representation,text/html,"Mon, 05 Dec 2016 17:51:44 +0000","<p><span style=""font-size: 12pt;"">Neuroscientist <a href=""http://www.ucl.ac.uk/jefferylab"">Kate Jeffery</a> discusses how the brain represents the world. This episode is is part of a short series Mind Bites made in association with Nicholas Shea's AHRC-funded Meaning for the <a href=""http://www.nicholasshea.co.uk/"">Brain and Meaning for the Person</a> project. That website is open for comments and discussion of the topic of this podcast.</span></p>"
Kate Jeffery on Concepts and Representation,https://traffic.libsyn.com/secure/philosophybites/Kate_Jeffery_on_Concepts_and_Representation.mp3?dest-id=14010,audio/mpeg,"Mon, 05 Dec 2016 17:51:44 +0000","<p><span style=""font-size: 12pt;"">Neuroscientist <a href=""http://www.ucl.ac.uk/jefferylab"">Kate Jeffery</a> discusses how the brain represents the world. This episode is is part of a short series Mind Bites made in association with Nicholas Shea's AHRC-funded Meaning for the <a href=""http://www.nicholasshea.co.uk/"">Brain and Meaning for the Person</a> project. That website is open for comments and discussion of the topic of this podcast.</span></p>"
Anthony Gottlieb on Pierre Bayle,https://philosophybites.libsyn.com/anthony-gottlieb-on-pierre-bayle,text/html,"Fri, 02 Dec 2016 14:35:37 +0000","<p><span style=""font-size: 12pt;"">Pierre Bayle was one of the best-known philosophers in the Eighteenth Century, but his work is now rarely studied. <a href=""https://en.wikipedia.org/wiki/Anthony_Gottlieb"">Anthony Gottlieb</a>, author of <em>The Dream of Enlightenment</em>, argues that he should be better known, particularly his work on toleration and on scepticism. </span></p>"
Anthony Gottlieb on Pierre Bayle,https://traffic.libsyn.com/secure/philosophybites/Anthony_Gottlieb_on_Pierre_Bayle.mp3?dest-id=14010,audio/mpeg,"Fri, 02 Dec 2016 14:35:37 +0000","<p><span style=""font-size: 12pt;"">Pierre Bayle was one of the best-known philosophers in the Eighteenth Century, but his work is now rarely studied. <a href=""https://en.wikipedia.org/wiki/Anthony_Gottlieb"">Anthony Gottlieb</a>, author of <em>The Dream of Enlightenment</em>, argues that he should be better known, particularly his work on toleration and on scepticism. </span></p>"
Kathleen Stock on Fiction and the Emotions,https://philosophybites.libsyn.com/kathleen-stock-on-fiction-and-the-emotions,text/html,"Sat, 12 Nov 2016 13:20:20 +0000","<p><span style=""font-size: 12pt;"">How should we understand the emotions that readers feel about fictional characters? <a href=""http://www.sussex.ac.uk/profiles/127266"">Kathleen Stock</a> discusses this question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this, the second episode of Aesthetics Bites, a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and <a href=""http://www.philosopybites.com"">Philosophy Bites</a>, made possibly by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Kathleen Stock on Fiction and the Emotions,https://traffic.libsyn.com/secure/philosophybites/Kathleen_Stock_on_Fiction_and_the_Emotions.mp3?dest-id=14010,audio/mpeg,"Sat, 12 Nov 2016 13:20:20 +0000","<p><span style=""font-size: 12pt;"">How should we understand the emotions that readers feel about fictional characters? <a href=""http://www.sussex.ac.uk/profiles/127266"">Kathleen Stock</a> discusses this question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this, the second episode of Aesthetics Bites, a collaboration between the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and <a href=""http://www.philosopybites.com"">Philosophy Bites</a>, made possibly by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
David Miller on Immigration,https://philosophybites.libsyn.com/david-miller-on-immigration,text/html,"Sat, 12 Nov 2016 12:55:11 +0000","<p><span style=""font-size: 12pt;"">Immigration is one of the major, and most contentious, political issues of our day. Can philosophy help here? <a href=""http://www.politics.ox.ac.uk/academic-faculty/david-miller.html"">David Miller</a> thinks so. In this episode of the Philosophy Bites podcast he speaks to David Edmonds about border controls and their justification. </span></p>"
David Miller on Immigration,https://traffic.libsyn.com/secure/philosophybites/David_Miller_on_Immigration.mp3?dest-id=14010,audio/mpeg,"Sat, 12 Nov 2016 12:55:11 +0000","<p><span style=""font-size: 12pt;"">Immigration is one of the major, and most contentious, political issues of our day. Can philosophy help here? <a href=""http://www.politics.ox.ac.uk/academic-faculty/david-miller.html"">David Miller</a> thinks so. In this episode of the Philosophy Bites podcast he speaks to David Edmonds about border controls and their justification. </span></p>"
Sophie Scott on the Meaning of Laughter,https://philosophybites.libsyn.com/sophie-scott-on-the-meaning-of-laughter,text/html,"Tue, 11 Oct 2016 18:08:55 +0000","<p><span style=""font-size: 12pt;"">What is laughter? What roles does it serve? <a href=""http://www.icn.ucl.ac.uk/Staff-Lists/MemberDetails.php?FirstName=Sophie&amp;LastName=Scott""> Sophie Scott</a>, a neuroscientist, discusses this serious question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> for this episode of <em>Mind Bites</em>, a series made in association with <em>Philosophy Bites</em> as part of Nicholas Shea's AHRC-funded <a href=""http://www.nicholasshea.co.uk/"">Meaning for the Brain and Meaning for the Person</a> project </span></p>"
Sophie Scott on the Meaning of Laughter,https://traffic.libsyn.com/secure/philosophybites/Sophie_Scott_on_the_Meaning_of_Laughter.mp3?dest-id=14010,audio/mpeg,"Tue, 11 Oct 2016 18:08:55 +0000","<p><span style=""font-size: 12pt;"">What is laughter? What roles does it serve? <a href=""http://www.icn.ucl.ac.uk/Staff-Lists/MemberDetails.php?FirstName=Sophie&amp;LastName=Scott""> Sophie Scott</a>, a neuroscientist, discusses this serious question with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> for this episode of <em>Mind Bites</em>, a series made in association with <em>Philosophy Bites</em> as part of Nicholas Shea's AHRC-funded <a href=""http://www.nicholasshea.co.uk/"">Meaning for the Brain and Meaning for the Person</a> project </span></p>"
Peter Godfrey-Smith on Mental Representations,https://philosophybites.libsyn.com/peter-godfrey-smith-on-mental-representations,text/html,"Mon, 03 Oct 2016 08:54:38 +0000","<p><span style=""font-size: 16px;"">Do we map the world in our minds? Does that imply that we have a little inner map-reader in our heads interpreting mental representations? <a href=""http://petergodfreysmith.com/"">Peter Godfrey-Smith</a> discusses these issues with <a href=""http://nigelwarburton.com"">Nigel Warburton</a> in this episode of the Philosophy Bites podcast. This episode is is part of a short series Mind Bites made in association with Nicholas Shea's AHRC-funded Meaning for the <a href=""http://www.nicholasshea.co.uk/"">Brain and Meaning for the Person</a> project.</span></p>"
Peter Godfrey-Smith on Mental Representations,https://traffic.libsyn.com/secure/philosophybites/Peter_Godfrey-Smith_on_Mental_Representations.mp3?dest-id=14010,audio/mpeg,"Mon, 03 Oct 2016 08:54:38 +0000","<p><span style=""font-size: 16px;"">Do we map the world in our minds? Does that imply that we have a little inner map-reader in our heads interpreting mental representations? <a href=""http://petergodfreysmith.com/"">Peter Godfrey-Smith</a> discusses these issues with <a href=""http://nigelwarburton.com"">Nigel Warburton</a> in this episode of the Philosophy Bites podcast. This episode is is part of a short series Mind Bites made in association with Nicholas Shea's AHRC-funded Meaning for the <a href=""http://www.nicholasshea.co.uk/"">Brain and Meaning for the Person</a> project.</span></p>"
Noel Carroll on Criticism,https://philosophybites.libsyn.com/noel-carroll-on-criticism,text/html,"Sun, 02 Oct 2016 12:40:54 +0000","<p><span style=""font-size: 12pt;""><a href=""https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Philosophy/Faculty-Bios/Noel-Carroll""> Noel Carroll</a> argues that evaluation is a central element of criticism of art, drama, dance, music, and literature.  <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> is the interviewer for this episode of the <em>Philosophy Bites</em> podcast. This is the first of a series of 6 interviews on Aesthetics, made in association with the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Noel Carroll on Criticism,https://traffic.libsyn.com/secure/philosophybites/Noel_Carroll_on_Criticism.mp3?dest-id=14010,audio/mpeg,"Sun, 02 Oct 2016 12:40:54 +0000","<p><span style=""font-size: 12pt;""><a href=""https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Philosophy/Faculty-Bios/Noel-Carroll""> Noel Carroll</a> argues that evaluation is a central element of criticism of art, drama, dance, music, and literature.  <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> is the interviewer for this episode of the <em>Philosophy Bites</em> podcast. This is the first of a series of 6 interviews on Aesthetics, made in association with the <a href=""http://www.londonaestheticsforum.org/"">London Aesthetics Forum</a> and made possible by a grant from the <a href=""http://british-aesthetics.org/"">British Society of Aesthetics</a>.</span></p>"
Cecile Fabre on Remembrance,https://philosophybites.libsyn.com/cecile-fabre-on-remembrance,text/html,"Tue, 20 Sep 2016 11:53:51 +0000","<p>How should we remember and commemorate those who die in war? What about the enemy dead? <a href=""http://cecilefabre.weebly.com/"">Cecile Fabre</a> discusses this issue with <a href=""http://nigelwarburton.com"">Nigel Warburton</a> in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</p>"
Cecile Fabre on Remembrance,https://traffic.libsyn.com/secure/philosophybites/Cecile_Fabre_on_Remembrance.mp3?dest-id=14010,audio/mpeg,"Tue, 20 Sep 2016 11:53:51 +0000","<p>How should we remember and commemorate those who die in war? What about the enemy dead? <a href=""http://cecilefabre.weebly.com/"">Cecile Fabre</a> discusses this issue with <a href=""http://nigelwarburton.com"">Nigel Warburton</a> in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</p>"
Jesse Prinz on Thinking with Pictures,https://philosophybites.libsyn.com/jesse-prinz-on-thinking-with-pictures,text/html,"Mon, 01 Aug 2016 15:30:57 +0000","<p><span style=""font-size: 12pt;"">Many philosophers deny the common sense view that we think with pictures. Are they right to do so? <a href=""http://subcortex.com/"">Jesse Prinz</a> doesn't think so. In this episode of the <em><a href=""http://www.philosophybites.com"">Philosophy Bites</a></em> podcast he explains to <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> why we need to think again about thinking with pictures. This episode is part of the series <em>Mind Bites</em>, made in association with Nicholas Shea's AHRC-sponsored <a href=""http://www.nicholasshea.co.uk"">Meaning for the Brain and Meaning for the Person</a> project. </span></p>"
Jesse Prinz on Thinking with Pictures,https://traffic.libsyn.com/secure/philosophybites/Jesse_Prinz_on_Thinking_with_Pictures.mp3?dest-id=14010,audio/mpeg,"Mon, 01 Aug 2016 15:30:57 +0000","<p><span style=""font-size: 12pt;"">Many philosophers deny the common sense view that we think with pictures. Are they right to do so? <a href=""http://subcortex.com/"">Jesse Prinz</a> doesn't think so. In this episode of the <em><a href=""http://www.philosophybites.com"">Philosophy Bites</a></em> podcast he explains to <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> why we need to think again about thinking with pictures. This episode is part of the series <em>Mind Bites</em>, made in association with Nicholas Shea's AHRC-sponsored <a href=""http://www.nicholasshea.co.uk"">Meaning for the Brain and Meaning for the Person</a> project. </span></p>"
Kieran Setiya on the Mid-Life Crisis,https://philosophybites.libsyn.com/kieran-setiya-on-the-mid-life-crisis,text/html,"Wed, 06 Jul 2016 15:20:55 +0000","<p><span style=""font-size: 12pt;"">The mid-life crisis is a well-observed phenomenon. Is there a philosophical angle on this? MIT philosopher <a href=""http://www.ksetiya.net/"">Kieran Setiya</a> thinks there is. He discusses it in this episode of the <a href=""http://www.philosphybites.com"">Philosophy Bites</a> podcast. </span></p>"
Kieran Setiya on the Mid-Life Crisis,https://traffic.libsyn.com/secure/philosophybites/Kieran_Setiya_on_the_Mid-Life_Crisis.mp3?dest-id=14010,audio/mpeg,"Wed, 06 Jul 2016 15:20:55 +0000","<p><span style=""font-size: 12pt;"">The mid-life crisis is a well-observed phenomenon. Is there a philosophical angle on this? MIT philosopher <a href=""http://www.ksetiya.net/"">Kieran Setiya</a> thinks there is. He discusses it in this episode of the <a href=""http://www.philosphybites.com"">Philosophy Bites</a> podcast. </span></p>"
Catherine Wilson on Epicureanism,https://philosophybites.libsyn.com/catherine-wilson-on-epicureanism,text/html,"Mon, 30 May 2016 17:42:01 +0000","<p><span style=""font-size: 12pt;"">Epicureanism has been caricatured as a philosophy of indulgence. But what did followers of the Ancient Greek philosopher Epicurus really believe? <a href=""https://www.york.ac.uk/philosophy/staff/catherine-wilson"">Catherine Wilson</a> discusses Epicureanism with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</span></p>"
Catherine Wilson on Epicureanism,https://traffic.libsyn.com/secure/philosophybites/Catherine_Wilson_on_Epicureanism.mp3?dest-id=14010,audio/mpeg,"Mon, 30 May 2016 17:42:01 +0000","<p><span style=""font-size: 12pt;"">Epicureanism has been caricatured as a philosophy of indulgence. But what did followers of the Ancient Greek philosopher Epicurus really believe? <a href=""https://www.york.ac.uk/philosophy/staff/catherine-wilson"">Catherine Wilson</a> discusses Epicureanism with <a href=""http://www.nigelwarburton.com"">Nigel Warburton</a> in this episode of the <a href=""http://www.philosophybites.com"">Philosophy Bites</a> podcast.</span></p>"
Gregg Caruso on Freewill and Punishment,https://philosophybites.libsyn.com/gregg-caruso-on-freewill-and-punishment,text/html,"Tue, 26 Apr 2016 14:09:22 +0000","<p><span class=""c1"">If determinism is true, can there be any
justification for punishment? <a href=""http://www.greggcaruso.com/"">Gregg Caruso</a> discusses this issue
on <a href=""http://www.philosopybites.com"">Philosophy
Bites</a>.</span></p>"
Gregg Caruso on Freewill and Punishment,https://traffic.libsyn.com/secure/philosophybites/Gregg_Caruson_on_Freewill_and_Punishment.mp3?dest-id=14010,audio/mpeg,"Tue, 26 Apr 2016 14:09:22 +0000","<p><span class=""c1"">If determinism is true, can there be any
justification for punishment? <a href=""http://www.greggcaruso.com/"">Gregg Caruso</a> discusses this issue
on <a href=""http://www.philosopybites.com"">Philosophy
Bites</a>.</span></p>"
Greg Currie on the Philosophy of Film,https://philosophybites.libsyn.com/greg-currie-on-the-philosophy-of-film,text/html,"Sat, 26 Mar 2016 16:35:53 +0000","<p><span style=""font-size: 16px;"">This episode of the Philosophy Bites podcast focuses on several questions about representation and perception in the philosophy of film. <a href=""http://nigelwarburton.com"">Nigel Warburton</a> talks to <a href=""http://gregcurrie.com/"">Greg Currie</a>. </span></p>"
Greg Currie on the Philosophy of Film,https://traffic.libsyn.com/secure/philosophybites/Greg_Currie_on_the_Philosophy_of_Film.mp3?dest-id=14010,audio/mpeg,"Sat, 26 Mar 2016 16:35:53 +0000","<p><span style=""font-size: 16px;"">This episode of the Philosophy Bites podcast focuses on several questions about representation and perception in the philosophy of film. <a href=""http://nigelwarburton.com"">Nigel Warburton</a> talks to <a href=""http://gregcurrie.com/"">Greg Currie</a>. </span></p>"
